,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,class
17,-7.310953173646948,12.805014055113267,22.681512159628383,47.698258808943564,27.693528518919617,38.53295626765455,58.695660033034855,67.5239129857841,78.89433150128609,76.25228296005048,0
18,-8.236241658995992,15.901371873102306,22.274064514727133,24.148226568461418,42.98617599160311,45.652804392584,71.44643120419578,70.21087278372656,88.64571482415329,90.5008252756106,0
19,9.678371597053495,-0.4012115832652654,22.50194444273332,26.2826169536874,41.534001215127326,54.88009170243486,60.94363807661885,74.67055465312433,71.58589371124576,95.91733499247457,0
20,4.014978430232265,5.9090911555068555,6.585995180511974,30.58074927629475,33.22193868783882,38.07253121550916,65.54267903102742,63.451415173250034,81.8973244474606,94.70860843897917,0
21,1.1107694172498679,4.457284606669267,13.707110424115667,17.923560671084864,39.86427596188972,55.05162739792629,47.51120079171122,68.17850551591584,80.35249035175653,89.21127666145384,0
22,5.126088906733374,8.5318673077578,3.9511471511767233,19.21447022663555,31.363992173114536,43.949693362058895,58.206238188015554,83.21581483424492,82.85428051206816,89.10141125595794,0
23,4.218661320885293,23.45901836890895,22.504661467885988,30.410031205209126,16.78554255519419,56.79423313728739,64.80822332570725,68.35778470689627,73.58287440256476,88.90457199487926,0
24,-9.234881881733505,30.266589702219655,16.7324016672694,39.01021183626073,31.83553335747485,48.17210753390213,48.914357630944586,69.83365654713651,83.62761947404321,101.11308346941794,0
25,-17.706667835174585,11.607692423898404,9.757506246512264,26.94156666850937,35.541423528854786,43.31968739137071,61.98973115514464,79.97202191557066,80.69007914589197,97.00106042006057,0
26,-13.45405208316102,13.011831631094324,37.616826017139786,33.80834350257362,29.59131431112769,40.99868846091366,63.993549718424816,83.36000054993957,81.26433386442922,81.67040116777747,0
27,-14.304754008497266,8.453299685160175,30.330871693186047,34.61597206707142,39.0245585647671,64.45099236827237,57.16899569389777,69.15473919604179,75.99692578496956,98.39682427246714,0
28,-17.74827956025121,5.709015131672555,16.078072803817705,32.40828369034993,53.91425667207548,56.19453284058098,54.03446240061528,78.33218463603876,67.28042132853105,96.15741591920553,0
29,-5.179446241324785,17.12292183324072,26.68322051338554,22.948264317251326,39.33195962831351,43.34928464221181,56.17522974270219,61.926104779097365,74.77086412714631,78.90188977683391,0
30,-4.227234566514896,6.753835071275214,15.114350722384685,38.751545048692925,36.96394120326283,71.41635453448617,42.25083940967293,61.087458091027074,58.61928783371948,92.86641291435377,0
31,-0.31367339862997107,1.700487906590002,27.73075554331985,28.540267052891892,28.369936774590823,43.53119918819163,52.837609969765346,69.02861177667964,87.604593339043,90.94327327250613,0
32,1.719807587326008,15.112384421484844,26.52072650008368,22.06304604579737,37.86783207189544,40.93478144934686,75.06043183888917,82.73417738588756,79.47540579832214,97.20637702645338,0
33,-3.0748704204280295,8.747872924949764,16.111076884628055,21.335567450040333,37.941236746310196,59.504957307502025,50.25169761662981,65.4959587323563,84.66273538554934,105.68277599857569,0
34,-2.0312326247350874,12.651142494858691,24.88099847166304,38.33217461358029,47.60051738990638,46.96352740886012,58.210036246203664,72.61590699941043,71.15495493180006,95.23908941975569,0
35,0.586016596831533,12.56853273168114,34.65871117957174,31.150997831616763,34.49987254027698,59.30042867888357,46.63376180341451,74.00118101105008,85.49230527086658,106.38568124978177,0
36,-7.9776306993974115,17.847913502246655,28.355177706315352,24.740315174443104,32.471295775553656,44.80481057696244,76.70954123761085,58.34790449608378,80.97450831828053,86.77538530226875,0
37,-5.710850300853706,15.09452259347454,10.923855356156473,38.56511000636431,33.2921829226065,57.28237022915304,54.94917712552094,65.36914101575933,84.63529673745008,86.999744390622,0
38,0.283330769123853,17.46609829726461,23.807339299127715,36.50552642699877,51.11838893325194,51.66381899797998,59.469919028409244,78.56753068986913,73.64158702442805,93.632884929025,0
39,-5.4235629209816265,9.338533810499577,26.80594790612923,30.44393558964835,48.94010991311548,52.10704335971475,64.21342492661194,76.71900628233851,88.85741044279375,90.18351380691692,0
40,-4.575048492692082,9.380029320459101,22.481672001398476,20.49020177568741,35.14376646421128,55.630500308523004,57.40091591894511,70.41493831846695,85.65468346436617,84.83243087027493,0
41,-0.84689852265868,13.283446322856111,29.694957150639105,29.343965244103998,63.831882094869236,42.92879328741003,81.86252195336711,53.293976120461224,96.32454415675032,101.54384731797832,0
42,10.686650709374147,12.20221923804002,15.288325350983687,32.75051595575701,31.491616078673385,44.75453327625264,65.10442923008993,72.7676625028309,90.1643759089015,110.95915753463267,0
43,2.5493223041290842,14.201657975510862,2.091352164878028,22.381294628284973,32.50020048618143,49.03419050776149,59.074357816659074,76.52352418733841,74.65376200787564,83.02501573079935,0
44,-2.700762000400292,13.18966481031391,33.172336323667444,50.85994701359071,45.00414490753383,47.22017415996752,44.407674807447364,57.91590335486303,78.24121600682577,92.616485156442,0
45,-4.682146224059258,27.547605668643172,11.908711295026295,29.457984200547504,35.87728691310411,49.803732360866974,62.78139323448726,73.31891461079984,92.64386372367292,97.20357431014573,0
46,-0.9193595263180376,8.72573711327952,19.966463728258677,21.699496107194715,31.239457527822292,54.32224573748709,53.36101083314347,66.07895658259923,79.68401960527842,92.72306080409223,0
47,17.934542355161867,14.117670457648014,8.480154899949833,17.396971845309302,28.903117133611246,45.83064182769919,66.90382173980403,58.97298712651161,71.68800927380688,80.69919235224542,0
48,-25.17933217235184,11.346384815573224,27.57034777209022,39.09238863425679,37.94744563078724,44.21422959914634,57.42767919479259,78.68850139765391,81.5513373605067,96.96530993770409,0
49,4.281087146240931,20.96423902781202,12.411194239800455,29.330851175340147,37.348679064774466,57.25332247297139,51.283769803757,82.97311048718326,82.02541330826298,85.80443071618686,0
50,1.8599235150700992,4.169594169849323,21.972732772955222,30.10793421113062,37.414214805267115,73.23951938440322,66.01999494407347,65.00722438973251,84.04556470556338,88.15035955765157,0
51,6.940895607058264,0.36876706474826015,20.94513878171299,24.428299865099945,29.289537919228493,55.77099381698425,60.430333383848804,77.42864616941617,86.31018299581582,90.44878338431732,0
52,-9.185701713970177,19.834360691953805,32.752656919655635,35.85104420166253,47.01743940631201,56.33571412464891,57.73177270530935,68.75812286876399,73.5742124759325,101.8638063024987,0
53,16.914753931644086,16.236400970497158,36.318931292972245,33.05375013591453,31.307424195424137,46.41565469125632,55.507421201647645,69.06478266202781,76.90560996865062,80.88794730087768,0
54,8.007542085516036,11.72589087165957,27.19019757937545,21.425987681013076,44.01323726695911,43.649203259598195,57.04216095778591,65.37688828219575,80.01691148360833,83.32213340692397,0
55,-0.4113199622889338,4.145307056797528,29.272459175177232,26.53361600298054,52.68711861232068,55.80599644476325,53.62304946459129,66.35211186212287,89.83055607187553,79.38273173330745,0
56,1.2783015845868735,20.326549537418362,23.009895549634123,19.54706449398899,28.011341771933218,63.9575789808312,64.80401104733362,65.40334647279082,85.82095876420635,92.77491644487822,0
57,-5.730108690599681,13.64200962474023,22.72520792610632,33.72499965565369,34.43021703532509,49.78199124142156,47.630641784020874,74.68852742065832,77.88835856041611,103.84373688540711,0
58,0.40418261220295987,5.429376881541579,13.958597056770728,29.917021355205268,38.193869204094575,56.03342360111618,58.90622224999902,66.23681306205268,88.93524368513333,101.62515598013042,0
59,-1.1466993163916401,6.276795319976358,25.213459919080794,37.62536454123512,41.542483932025256,47.34945154944855,52.56449562549617,77.33465684265073,69.41282437850812,86.52767565492476,0
60,7.548603124166466,4.939433488801262,4.4933643343676,34.761088421360604,37.24076629347198,41.45653740626071,65.98727850841195,68.12377378583393,77.90725317943601,89.05152093457967,0
61,2.861153803754404,21.30899309228483,27.618766890021174,36.77681647932829,28.995474174540092,44.99177382336025,60.08379873742501,64.14742392414908,75.63371541557653,92.15359669124635,0
62,-0.6675936225955782,8.661814198224244,21.474146491861486,15.588797598945416,41.72762517587553,39.45172442793685,67.51053029137267,71.58059974429408,88.83508635732845,91.98375637694753,0
63,5.422448823350558,1.8709483746341853,20.375370044905097,24.233024457789767,36.35080420214795,51.43875086842257,50.03075913715294,83.48886272559902,69.4322413389336,94.24800469202788,0
64,4.448482991473649,5.362729126790401,29.781693883315175,20.76440066634278,47.44231996255942,45.78262641631232,42.50388918368308,75.93776409066376,98.0221773983049,101.2107662829889,0
65,1.7817556868199433,18.970215398864347,5.530687137158649,18.29264292782646,33.76893862464249,63.116438330998,64.84881333049087,82.02387782554378,67.18024165343135,80.14404635286375,0
66,-12.231883835896333,14.956461183808841,12.744141998241219,23.22060501599517,29.461750708773092,61.10631642043475,57.07247988269548,55.830112883582956,89.74690315807088,84.95616818973755,0
67,8.233689404390272,4.38088559416081,24.90362620996938,38.42170524838421,30.888598217671515,48.54734275802575,47.58281029081812,64.1208974368542,77.29290026012283,79.54235040265637,0
68,-9.330070075636556,0.7128957967678708,17.7101523303562,36.6300571262445,33.72779309744123,52.98768303402805,62.22242422785948,62.145180635200504,76.42053874868478,96.71921736377433,0
69,-8.076493218475234,5.36537063084209,25.123419053682802,42.11348455001242,40.86418887512163,47.879755623486275,67.5323218029656,69.69525640628227,82.83350033907898,91.47585324124267,0
70,-0.8421439095812584,12.2387258838913,18.438708306657684,34.554323021684304,44.60401650776679,60.65336207606634,54.61714173628488,70.01569346280039,77.78685536244632,87.10669966866539,0
71,4.096177265069736,6.723185719522086,10.99415243317222,34.36722938350311,28.381293797761877,68.81316878825362,59.54785516822877,56.56560665553039,87.17059307032423,96.86110095099956,0
72,11.261822109764337,5.442266462337155,23.798405436382918,27.404842225246327,41.13310054299728,51.881773494864,50.19114457359803,65.54589518889735,91.13785786221439,85.49395221048295,0
73,-13.501570648376534,10.167220785941492,21.923707202482962,27.516353898192886,27.233244460097467,43.351634128846776,53.23073245311053,71.18662771187682,87.96051222905459,92.17852158462122,0
74,11.769871941077344,5.390850111765972,24.64086978313244,27.146242975674443,63.41941281967377,42.54937104928122,60.51724017921077,76.84017129683156,72.88844787256122,86.90970325209922,0
75,13.09170325954593,1.1702370753579956,24.478882861325364,23.300518658708356,40.28959281224667,48.14420336609801,58.39064168272816,53.58280877768752,82.9202477904457,106.45844157004308,0
76,-3.69115948975131,-1.2798954203958548,36.55560059127366,19.320602536424264,38.53125113084097,51.65974232916867,57.371821694097875,83.01145079580859,83.76593637573175,96.03658416583512,0
77,-1.6108981612519944,2.4802842234030242,12.556758122859101,30.974629398429435,34.22675839141901,49.108957471550895,54.11329716253396,66.54588516236029,79.56884649415069,101.11605942799041,0
78,-4.574533842258991,4.221982820898242,15.49276257503309,40.821866795860025,46.03770511947329,47.46705314092115,66.01991266543591,76.34028029611126,88.49760714103198,88.58172147821656,0
79,-4.826392917935919,12.012197741649873,31.867275621263346,21.634766749832018,50.85164837164935,50.383987713140016,62.78547278058655,60.23313132478965,81.49743237099544,85.46348587535934,0
80,-10.715113768778023,10.628128466927594,13.436308751314566,20.06271781848571,36.43472396380584,51.438352051160386,77.74688017588089,71.18505680725286,86.20517868888018,86.64010905653959,0
81,-13.51722336283069,3.3020388777170737,21.138113152502413,38.255424847602185,39.995104012464964,48.050492638229315,55.29603954490648,78.7241517653786,89.76604758216953,95.46648518869243,0
82,-1.5946187141930703,18.75836007037912,29.227223787435484,28.799202372978222,39.60988274824052,40.289270458019296,54.55074727414764,79.76689615214374,90.77312486011012,82.54045504481326,0
83,2.0621806837204653,0.28643065379129773,23.4539092273877,16.342623018951933,43.43716870405436,46.97354361640028,59.67461067351046,69.91982305312825,75.01557411442198,86.93661872883557,0
84,14.63056572059906,17.67971911455198,24.185463432587316,28.268507792008524,32.968755240918284,38.10010997351432,52.62256649798275,57.71726369058012,75.40468877240767,96.99237595978352,0
85,-8.008012360113907,0.6575970527678177,19.77613776318367,10.56879614044066,42.350584752093155,47.90870609145472,50.17383615403275,78.35152273612974,91.13837555906512,105.7143885237091,0
86,-16.733529706768113,7.3272808469497255,5.723842738780245,31.979142098389442,37.65348437017642,46.46895328435729,51.595270274561514,68.09748215252377,67.43871706407228,91.94289812649171,0
87,1.1724776473010659,16.61939378950873,26.09962177859086,26.514877833215717,53.22889921099566,54.302042482375406,55.50082771371431,70.40191217387226,67.52578432238056,89.30479955160634,0
88,-3.730808814988984,16.92013604649374,27.155686085161385,19.579802902725316,30.124466237504297,49.627835810112394,57.07021297665963,80.88070051668049,65.11630702641874,86.10430849772726,0
89,2.8497840584568643,3.1567604506039784,23.73619028905159,31.2590872761131,38.97711656368126,40.83815435406021,54.17585478599413,57.12477853136876,88.10755204937185,81.68696797105346,0
90,-3.183037864602003,10.574534739988746,16.858393790568442,25.93542104718618,42.8473143576662,42.12842338947598,64.282443892894,89.9729060634482,81.96982947029534,90.82078433837651,0
91,-10.073788124873886,0.9923613140735537,22.011325047168256,41.26163302645012,48.12954596577355,60.783347289999256,66.1598527576778,59.94785097847006,68.57011966008668,89.04616432581847,0
92,-5.5110295395629425,8.3495250808332,26.074367794898244,24.398605030175446,44.507158991442545,41.40464385625885,64.20886679981659,78.67653263798772,83.29782265556945,88.74286239527014,0
93,6.421043601979331,13.37264297928204,17.29247690369011,33.81582181006544,37.5553106276546,53.52814792804945,60.90633013041328,85.06240998940795,69.81824609166554,81.0251949333128,0
94,2.179128325188434,5.581682002905563,16.22015721004448,22.100876196017616,41.208528697939975,49.45311949629122,53.441741453363555,70.80607028465973,81.97050573642339,94.68369286823493,0
95,-7.753411989217932,21.848415804048983,11.52998185614716,33.186194338380446,47.083405692748045,49.46281514886649,55.6619258826011,86.11578898525477,78.29597248507508,94.63006014907116,0
96,6.975744975847083,13.967407305707635,23.891500521723614,35.836710055997116,27.518661122830736,54.88422257397434,47.359632239839456,62.24852965049757,77.50970501128577,87.28567250684459,0
97,-11.570875542371292,15.461386628263941,10.29179048130005,36.86440752544778,47.299135732369606,45.849429898730804,67.43822086514557,77.78210004415726,85.60613360128748,93.13550243998955,0
98,-4.2918501113002385,5.476986000278548,16.32828570394873,37.99712146810697,34.7155015705174,52.649861791270986,68.75279825160247,73.4847178718978,81.23457794456431,81.18210389095702,0
99,1.5833641305138573,8.94555624599483,31.0247203086994,20.2141434642471,47.98708470036113,47.41405799925846,70.94758011235288,65.80745971708528,72.72536514710045,102.39757540897098,0
100,-10.925118511402992,12.4069910137123,3.78117140390178,45.113193891395056,54.945948008286436,54.498298860251126,50.52222258995382,75.45794529258927,61.947975380784705,92.54329957867854,0
101,-9.555555062708365,16.942076843696857,13.843312405079443,43.87071104159495,35.232038785829666,47.90135864744779,74.39627946491338,61.971461197063306,71.00768550526203,85.80457489073292,0
102,0.12747634119663742,15.665299762193309,27.52531033780668,29.757646132389862,37.01156239493679,42.77379038642586,61.40364699508807,59.36136824346034,73.23194721267384,81.37544598041893,0
103,-0.6403476989321892,6.75933659786768,17.978073054463806,32.27440381913992,41.234728959586796,50.8360146711445,62.89118269904118,83.04293213235398,72.86420896115409,94.98173458909118,0
104,-2.0064217052475675,3.286644611442055,29.651365968760924,38.027765010009375,37.962147810586515,50.05057447816476,71.52549209096964,78.79688931703478,71.18078752614315,83.595331129772,0
105,-4.521143151908855,0.5249167588476809,10.611836793528964,16.692186519428738,50.03198490972223,47.42223186794174,62.08128979753004,62.95782198653991,79.05429750835383,97.30099615543068,0
106,-8.82137551690316,27.11634847591381,12.725135984569281,28.500803145296864,49.281689696094105,39.290197593464725,55.63090126424195,58.286730447170285,80.37663258113693,86.31064811575162,0
107,-6.258259526417506,19.08445554843563,29.26695584444258,33.741220101315655,31.198730358764557,54.9849159135913,61.97969474047218,66.7029979026832,69.07050944099683,80.95889422010958,0
108,24.333489650977185,21.637603822056896,12.061953493426227,34.37159688415487,30.273826986711025,38.29032226674219,55.058962241156,65.34608694805455,79.80831866128041,84.504815656415,0
109,-5.008649768366171,8.82216889363524,20.415852298910288,34.18864703947508,38.963600278114484,48.607430987298486,56.93920816980562,81.3131217819092,59.20337974237868,108.55186737347768,0
110,12.047207302895519,26.219593696474956,17.96044173407965,20.771035380011316,34.675562099115716,45.90387171502373,68.01933016223188,67.58935535098578,64.50185359190613,98.18260771816915,0
111,-4.698688696200393,14.114215701291196,31.117012182452612,37.85074687731308,45.92154135821864,56.60629079248959,48.470217557939414,77.08559032080622,77.86471487315292,84.0485888288398,0
112,10.926823312400488,11.90375246422848,11.212301490418882,37.64192536949645,50.34833223022719,54.23123502760095,46.502819461232235,66.88284164364738,73.56267072656844,95.56728597785224,0
113,9.85635899070023,5.794795837611517,20.820601293587284,33.76817491884859,38.177598598134985,59.08576066341443,64.64192009393933,57.428594824588885,73.96585431321992,79.0497661124202,0
114,3.6071138678308072,-1.2940130762279711,27.174208136072494,25.140970320648155,30.682829195101483,35.039868230840376,61.447638421506326,86.1852759367442,75.86174572038507,91.71933764835843,0
115,-5.131278541764907,15.463323414727492,30.53045705259402,21.502900647840583,34.560219892858846,49.15058668440801,60.039986379476844,71.99020628609242,74.0632008374504,83.00354594210722,0
116,-11.02076826664635,10.597754454137062,21.508881456596615,28.606786735916533,42.21004522343046,38.63144516663053,64.76335177155158,60.469749802749554,77.70227626312266,75.21204184482032,0
117,7.725970783404703,9.970948258110079,26.854724829544427,33.05343961243787,40.50867336549722,54.093856990282916,53.79622445473251,70.27676507196675,79.17325721639335,86.14961390944774,0
118,-10.272027678439489,-0.791321190258742,15.261631649725771,20.897752529089978,38.35074438720097,67.56809582814304,67.3598156557501,79.58323169152042,85.81876308083235,76.19612652258837,0
119,-10.196576803391778,-6.0175145390408815,36.08897137274505,26.098382164914817,36.14105200957067,44.60764671589293,53.3235040483738,62.465571830082325,73.321304160137,89.39696955737888,0
120,12.182734097635295,1.1211887356579222,24.526332819225264,33.963398883273754,46.40310296527712,56.20348022210079,53.650744308060126,60.21864213567255,70.5859922715952,83.88473494556777,0
121,11.695059449968364,17.09401600070485,27.150799803265365,33.16417502955805,39.295242702632,30.367764276967307,68.31512045980004,62.04268770968573,79.24199950708021,89.01472875470469,0
122,0.3012477055972859,25.231502381684813,35.36512737146567,22.637027443564914,43.29431232099207,47.45933751945755,59.40059663849154,79.22659357850972,92.62188170569786,89.21050268057974,0
123,-1.969577594691419,4.780975019324257,23.153517545374086,13.451434024336688,50.34787075118448,57.01877551809824,59.269284922457,89.79959039023983,82.30062555224404,105.44562109212781,0
124,-5.314380589517552,7.364680591166048,21.237962955508454,27.312858846135324,28.14825979509849,45.221253830213676,53.10419284282514,63.25312844746247,71.13530772234631,89.45995292923872,0
125,2.810684303420003,-2.5603553202667015,26.919367840905885,15.139904492637296,41.70097036030991,47.43891306139569,68.71616774713873,66.8919594625404,94.76850215755648,104.72896307535763,0
126,-3.8722514580751777,1.905323249984864,31.850959311043816,17.04454391524351,36.85066154368897,47.76350890777968,67.92340467724149,68.73079779370124,72.0883556326411,87.45326088399534,0
127,-12.104698079157314,12.558118204890738,9.613877380540576,35.150864798686634,35.50779739935055,55.760299018197756,52.86778782034896,71.29326403670103,76.95189735405103,86.90784163836852,0
128,-6.108243898030941,3.8142160828947542,7.18468513971329,31.844533716287945,42.00229788220081,47.13160021903707,62.28342572848045,83.09270445879339,89.88091152843799,89.74831444735105,0
129,1.9936256764058857,10.816213187536068,25.918124111085127,19.858326392015243,33.196965566867895,46.27774054189419,61.69489180342009,75.23603652881928,77.38088182171681,99.06663217188,0
130,-12.718468860455541,19.86007732118766,19.251110619864132,27.41258811542795,32.94443688833939,43.949412768396826,58.8400036889405,69.63617622023179,82.55142431323632,92.03262000427672,0
131,-7.8362073786503625,8.499137480127619,21.023796934114937,29.055858953570734,62.1280715891873,52.02629822491362,47.11226879589883,78.83787953621128,81.10330900291807,97.06741196404371,0
132,0.9820930300520413,0.7200824525335054,37.05468910925727,32.87014222879179,54.411944978939175,55.02909137317078,68.24076185057145,72.43248512376941,75.19070938812153,93.9732146017478,0
133,13.514336750242181,23.309690039283815,19.170414028145824,38.42950690178352,47.83397490332057,45.76902951863376,64.4733412979921,59.7316568822059,83.21173318102208,81.15496216184899,0
134,1.421998921748092,14.855542250842378,19.953602410033067,32.87144208438791,31.719720220442007,53.67774861700457,46.51425103281596,68.76900206581516,82.00736141355591,95.15833681270261,0
135,0.2560481643506329,11.640835691674555,30.688104058189893,11.011238455368105,35.07038912527339,50.94450573080934,51.98040545951793,88.91567671718651,78.08185375413377,79.35606547378845,0
136,15.465724514905887,12.527080639005188,13.984320725967152,32.39007219692688,32.18152284526067,56.34697040776204,73.94045668112028,73.97462906383,61.78004493432083,94.71237045573928,0
137,-8.496757691451206,8.261054758300975,21.849125790716936,26.961046904986567,37.125229941064504,66.09674331674398,65.32516631292268,68.61887917304469,84.22980052903252,84.97943299926565,0
138,-5.861032791269709,15.531789688980611,18.93368743063455,28.285210393116145,40.77679552571161,54.127716782845404,47.8845085232649,74.9024626737553,79.45308626105162,100.40152844283446,0
139,6.741931145170354,-1.1236517597189248,21.893709879001886,29.12986962906437,44.351454051094365,52.196985766586586,55.79840803772827,65.5931941620683,66.0742901094581,82.90546678023357,0
140,8.613919899847586,9.83261037264047,22.36737632837775,27.62064292109981,28.531988879700155,47.602428961064085,58.47503335749082,69.01420053499497,73.19440905029023,90.59983652578904,0
141,3.6615243042105066,0.5291315413615258,10.825472138503331,26.126496944068485,47.40948733363814,43.85785235060156,55.935014214425024,65.95831153194052,72.41379858488865,94.68487867360265,0
142,-20.955946580085516,9.434757882980366,16.61155575974998,37.752504410985125,40.93045640887159,40.54472197342969,55.796173797273276,68.28180318510157,90.3168498271036,85.63142711448867,0
143,5.912370738706486,15.13645214330996,15.372902988239154,38.23163617888369,47.44015178443921,48.74845926225812,54.378071031807174,78.07442393842955,78.41098150372609,106.8685915740446,0
144,5.340008462102944,8.626136975960783,9.35833602805302,41.29161734077156,38.562412258451516,45.754065465365166,57.108509545179686,70.84501947912311,81.21133602875219,87.48125564548569,0
145,0.37122108868161846,24.051049747648655,23.442433708177386,37.22433336872728,45.0770409707464,55.38604974768303,66.47025984424643,71.16384326737476,88.53148404799869,83.4117449958509,0
146,5.3286207720125685,9.755742840916744,14.7813258379153,36.4212015652089,27.33934608096752,48.23185871830261,49.90896392213939,73.01293242332075,96.60246753118821,91.5036594138413,0
147,11.26358787019062,4.474416628270295,10.584291948563628,33.25853757073106,44.22411763218188,59.28538685138231,70.50746224622107,68.77735376914505,57.69321791850445,88.17257012547547,0
148,0.40919349070339067,12.584998804890173,6.990997875550361,19.96480588237901,33.27806753168025,51.93897608063027,63.40166942561876,73.41331987798213,83.05384590458044,100.23290172417924,0
149,-7.487798886959066,11.935735441664814,15.895305318100814,38.43584647393196,33.7784799925774,45.169828615492584,58.993803952518434,77.01058892819621,94.72929990688202,78.88671847548993,0
150,-14.712874460845168,12.712082939532525,10.338308983317548,27.49203048473414,39.308844017734486,46.08901542762707,71.69958472640094,69.6651989928189,83.969505963396,90.54838601336549,0
151,0.5102298278514995,10.446089757372373,22.870432581329464,28.968531663299242,37.10297596010686,29.64120141820565,68.36578007880698,60.51098210243826,76.28425386136347,85.41288203046383,0
152,-5.71174477957672,9.274846418352661,27.436772284882625,17.805197744762253,18.029929919404104,60.51769141943065,63.30930850688396,75.10058287514266,92.50504836916336,84.80804189329224,0
153,-4.495077305017748,17.572853246648748,15.869488144046969,25.684876836741154,50.302408600447066,47.13375094285464,65.20475404221901,56.24669119734272,81.85180803349357,94.11397292282459,0
154,-9.059750804812483,-2.967922418996105,13.8584606222667,54.70031397825665,34.44397458015529,36.0975338575888,60.04142327005158,76.71911045770129,76.3880357326523,83.48553310189031,0
155,2.194328024043049,16.057989071379406,16.229301309752774,27.035505191018828,37.88101299912122,50.71198255502857,64.32296718001358,72.63283520340131,77.26338197132816,77.64603723302258,0
156,5.887296886022375,5.4476272383236735,25.303011083890098,36.48640588387431,37.54379246476867,40.2071353116085,69.75248896701947,62.03620429581571,83.83789558242336,98.36906541868396,0
157,3.4745499928053105,9.190571844582822,13.905741408591066,39.38478901354067,34.338013769328356,40.8055416920399,67.4881952619406,64.9765721004085,87.68249885144058,98.36713497703713,0
158,-8.960328836432309,2.9463618835598,24.29650685873903,34.095005440933456,37.405777672790634,46.12320481746502,53.645793704226364,67.56101609068915,80.79386472636799,80.88417239910271,0
159,7.112756881011491,20.163811847920073,14.649252649575565,25.867767045165166,40.063765632727815,40.53947254995088,56.70522347088077,52.22897121043966,66.94271461240484,86.19945893366084,0
160,2.516055562654235,-6.46334816839536,0.4980091231919985,29.017308603194298,36.35814275722579,54.32554765068985,62.293925409934246,78.19720805321458,77.81348683946095,100.03477853771663,0
161,-19.90403571238911,0.17816754714280236,32.97669912036602,33.83829466414936,29.01918580966175,44.47396856294772,56.22891800201757,81.76937017355728,75.10771173834092,70.7266826329808,0
162,4.767268883987259,6.632458876890597,26.6417432294867,27.014428511187724,33.742856920529775,40.04642584430515,53.87490133589298,69.02168185097764,72.51069161945063,99.4378939261702,0
163,-16.286896290321664,15.488481301401615,18.0669135350831,19.654081296547808,48.8465849154142,51.130780261922,73.86280574981214,72.39786654716217,80.23204810465863,91.06334491214774,0
